Master ISBN,DOI Link,Title,Subtitle,Edition,Author,Subject Level 1,Subject Level 2,Subject Level 3,Subject Level 4,Series Name,First Published,Copyright Year,Imprint,Is Open Access?,Hardback ISBN,Paperback ISBN,eBook Status,DRM Status,Excluded Regions,Publisher Group,Author affiliation,Is Entitled
9781003167372,10.1201/9781003167372,Artificial Intelligence-Aided Materials Design,AI-Algorithms and Case Studies on Alloys and Metallurgical Processes,1,Rajesh Jha;Bimal Kumar Jha,Computer Science;Engineering & Technology;Physical Sciences,"Artificial Intelligence;Materials Science;Systems & Control Engineering;Mining, Mineral & Petroleum Engineering;Materials Science",Metals & Alloys;Machine Learning;Metallurgical Engineering;Metals & Alloys,,,2022,2022,CRC Press,No,9780367765279,9780367765286,Available,DRMN,,Engineering,,No
9781003499466,10.1201/9781003499466,Networked Artificial Intelligence,AI-Enabled 5G Networking,1,Radhika Ranjan Roy,Computer Science;Engineering & Technology,Artificial Intelligence;Software Engineering & Systems Development;Electrical & Electronic Engineering;Electromagnetics & Communication,Telecommunication;Communications & Information Processing;Electrical Engineering Communications,Digital & Wireless Communication;Telecommunications;Intelligent Systems,,2024,2025,Auerbach Publications,No,9781032803890,9781032813691,Available,DRMN,,Science,"United States Army Research Laboratory, USA",No
9781003275923,10.1201/9781003275923,Deep Learning and Scientific Computing with R torch,,1,Sigrid Keydana,Engineering & Technology;Mathematics & Statistics,Systems & Control Engineering;Statistics & Probability,Machine Learning;Statistics,Statistical Computing,Chapman & Hall/CRC The R Series,2023,2023,Chapman and Hall/CRC,No,9781032231389,9781032231396,Available,DRMN,,Science,,No
9781003598152,10.1201/9781003598152,"Recent Advances in Sciences, Engineering, Information Technology & Management",,1,Dinesh Goyal;Bhanu Pratap;Sandeep Gupta;Saurabh Raj;Rekha Rani Agrawal;Indra Kishor,Engineering & Technology;Physical Sciences,Electrical & Electronic Engineering;Engineering Education;Materials Science;Systems & Control Engineering,Machine Learning,,,2025,2025,CRC Press,No,9781032983349,9781032983387,Available,DRMN,,Engineering,Poornima Institute of Engineering and Technology,No
9781003408468,10.1201/9781003408468,Artificial Intelligence for Future Intelligent Transportation,Smarter and Greener Infrastructure Design,1,Rajesh Kumar Dhanaraj;Nilayam Kumar Kamila;Subhendu Kumar Pani;Balamurugan Balusamy;Vani Rajasekar,Bioscience;Computer Science;Engineering & Technology,"General Science;Artificial Intelligence;Civil, Environmental and Geotechnical Engineering;Electrical & Electronic Engineering",Transportation Engineering;Electronics,Intelligent Systems,,2024,2024,Apple Academic Press,No,9781774913529,9781774913536,Available,DRMN,,Science,,No
9781003346289,10.1201/9781003346289,Handbook on Augmenting Telehealth Services,Using Artificial Intelligence,1,Sonali Vyas;Sunil Gupta;Monit Kapoor;Samiya Khan,Computer Science;Engineering & Technology;Health and Social Care,"Artificial Intelligence;Biomedical Engineering;Systems & Control Engineering;Databases;Legal, Ethical & Social Aspects of IT;Electrical & Electronic Engineering;Industrial Engineering & Manufacturing;Public Health Policy and Practice",Data Preparation & Mining;Privacy & Data Protection;Operations Research;Machine Learning;Systems Engineering;Health Communication;Communications & Information Processing;Electrical Engineering Communications,Telecommunications;Intelligent Systems,Artificial Intelligence in Smart Healthcare Systems,2024,2024,CRC Press,No,9781032385464,9781032386805,Available,DRMN,,Engineering,"University of Petroleum and Energy Studies, Dehradun;Chitkara University, Punjab, India;University of Wolverhampton, UK",No
9781032629537,10.1201/9781032629537,Autonomous Vehicles and Systems,A Technological and Societal Perspective,1,Ishwar K. Sethi,Engineering & Technology,Electrical & Electronic Engineering;Systems & Control Engineering,"Instrumentation, Measurement & Testing;Automation Control;Machine Learning",,"River Publishers Series in Automation, Control and Robotics",2023,2023,River Publishers,No,9788770228855,9788770040525,Available,DRMN,,Science,,No
9781003406105,10.1201/9781003406105,Intelligent Security Solutions for Cyber-Physical Systems,,1,Vandana Mohindru Sood;Yashwant Singh;Bharat Bhargava;Sushil Kumar Narang,Computer Science;Engineering & Technology,"Artificial Intelligence;Computer Engineering;Computer Science (General);Databases;Legal, Ethical & Social Aspects of IT;Systems & Computer Architecture;Systems & Control Engineering","Machine Learning - Design;Data Preparation & Mining;Computer Fraud, Hacking & Viruses;IT Security;Machine Learning;Networks",Cryptology;Hacking & Viruses;Piracy & Data Protection;Distributed Network Systems,Chapman & Hall/CRC Cyber-Physical Systems,2024,2024,Chapman and Hall/CRC,No,9781032521527,9781032523194,Available,DRMN,,Science,,No
9781003560012,10.1201/9781003560012,Robust Biometric Systems and Efficient Data Preservation,,1,Brajesh Kumar Singh;Amrita Rai;Shamimul Qamar;Ravinder Kumar;Anil Kumar,"Computer Science;Economics, Finance, Business & Industry;Engineering & Technology;Information Science;Law;Mathematics & Statistics","Information & Communication Technology (ICT);Information Technology;Legal, Ethical & Social Aspects of IT;Business, Management and Accounting;Electrical & Electronic Engineering;Systems & Control Engineering;Criminology - Law;Applied Mathematics",IT Security;Image Processing;Machine Learning;Pattern Analysis;Crime Prevention;Public & Nonprofit Management;Computer Mathematics,Healthcare Management;Cryptography,Responsible Technology and Intelligence,2026,2026,CRC Press,No,9781032874524,9781032908328,In Production,DRMN,,Science,"Galgotia college of Engineering and Technology;UPTU, India;Lloyd Institute of Engineering & Technology;King Khalid University, Abha, Saudi Arabia;SHRI VISHWAKARMA SKILL UNIVERSITY;GL BAJAJ INSTT. OF TECHNOLOGY AND MANAGEMENT",No
9781003502531,10.1201/9781003502531,Generative AI for Cybersecurity,"Fundamentals, Applications, Risks, and Opportunities",1,Diep N. Nguyen;Ly Vu;Quang Uy Nguyen;Dinh Thai Hoang,Computer Science;Engineering & Technology,"Artificial Intelligence;Computer Engineering;Computing & IT Security;Legal, Ethical & Social Aspects of IT;Electrical & Electronic Engineering",IT Security;Computer & Software Engineering;Electrical Engineering Communications;Electronics,Intelligent Systems;Intelligent Systems,,2025,2026,CRC Press,No,9781032820095,9781032820101,Available,DRMN,,Engineering,"Le Quy Don Technical University, Vietnam;Le Quy Don Technical University, Vietnam",No
9781351006668,10.1201/9781351006668,Introduction to IoT with Machine Learning and Image Processing using Raspberry Pi,,1,Steven L. Fernandes;Varadraj P. Gurupur;Shrirang Ambaji Kulkarni,Computer Science;Engineering & Technology,Artificial Intelligence;Databases;Software Engineering & Systems Development;Systems & Control Engineering,Machine Learning - Design;Data Preparation & Mining;Programming & Programming Languages;Machine Learning,,,2020,2020,Chapman and Hall/CRC,No,9781138543522,9780367493738,Available,DRMN,,Science,,No
9781003393658,10.1201/9781003393658,Advancement of Deep Learning and its Applications in Object Detection and Recognition,,1,Roohie Naaz Mir;Vipul Kumar Sharma;Ranjeet Kumar Rout;Saiyed Umer,Computer Science;Engineering & Technology,Computer Graphics & Visualization;Systems & Computer Architecture;Systems & Control Engineering,Supercomputing;Machine Learning,,,2023,2023,River Publishers,No,9788770227025,,Available,DRMN,,Science,,No
9781003520498,10.1201/9781003520498,Advances in AI for Simulation and Optimization of Energy Systems,,1,Qasem Abu Al-Haija;Omar Mohamed;Wejdan Abu Elhaija,Built Environment;Computer Science;Engineering & Technology,Energy;Artificial Intelligence;Power & Energy;Clean Tech,Wind energy;Renewable Energy;Environmental;Novel Technologies;Renewable Energy,,,2025,2025,CRC Press,No,9781032858173,9781032859248,Available,DRMN,,Engineering,"Jordan University of Science and Technology, Jordan;Libyan International Medical University (LIMU)",No
9781003540045,10.1201/9781003540045,Cyber Security in Business Analytics,,1,Gururaj H L;Hong Lin;Chandrika J;B Ramesh,Computer Science;Engineering & Technology,"Artificial Intelligence;Computation;Legal, Ethical & Social Aspects of IT;Computing & IT Security;Databases;Systems & Computer Architecture;Systems & Control Engineering","Automation;Human Computer Intelligence;Machine Learning - Design;Computational Numerical Analysis;Data Preparation & Mining;Computer Fraud, Hacking & Viruses;Privacy & Data Protection;Supercomputing;Machine Learning",,"Artificial Intelligence, Machine Learning, Data Analytics and Automation  for Business Management",2025,2026,Chapman and Hall/CRC,No,9781032859415,9781032888675,Available,DRMN,,Science,"Manipal Institute of Technology, India;University of Houston- Downtown, Houston, TX",No
9780429166877,10.1201/b15088,Network Anomaly Detection,A Machine Learning Perspective,1,Dhruba Kumar Bhattacharyya;Jugal Kumar Kalita,Computer Science;Engineering & Technology;Mathematics & Statistics,"Legal, Ethical & Social Aspects of IT;Systems & Control Engineering;Advanced Mathematics",IT Security;Machine Learning;Mathematical Logic,Cryptology,,2013,2014,Chapman and Hall/CRC,No,9781466582088,,Available,DRMN,,Science,,Yes
9780429069758,10.1201/b19171,Cognitive Robotics,,1,Hooman Samani,Computer Science;Engineering & Technology,Artificial Intelligence;Electrical & Electronic Engineering;Systems & Control Engineering,Robotics;Machine Learning;Electronics,Intelligent Systems,,2015,2016,CRC Press,No,9781482244564,9780367575465,Available,DRMN,,Science,,Yes
9781003229254,10.4324/9781003229254,Mathematical Music,From Antiquity to Music AI,1,Nikita Braguinski,Arts;Computer Science;Mathematics & Statistics,Artificial Intelligence;Applied Mathematics;Music;Audio,Music Technology;Audio Engineering;Sound Production,Digital Music,,2022,2022,Focal Press,No,9781032062204,9781032062198,Available,DRMN,,Humanities & Media Arts,,No
9781003616252,10.1201/9781003616252,"Advances in Electronics, Computer, Physical and Chemical Sciences",,1,Saiyed Salim Sayeed;Hemant Kumar Sharma;Pramod Kumar Yadav;Brijesh Mishra,Computer Science;Engineering & Technology,Artificial Intelligence;Electrical & Electronic Engineering;Systems & Control Engineering,Electrical Engineering Communications;Machine Learning,,,2025,2025,CRC Press,No,9781041017547,9781041017554,Available,DRMN,,Engineering,,No
9781003264767,10.1201/9781003264767,Machine Learning and Deep Learning in Neuroimaging Data Analysis,,1,Bindu Menon;Anitha S. Pillai,"Computer Science;Engineering & Technology;Medicine, Dentistry, Nursing & Allied Health",Computer Graphics & Visualization;Computer Science (General);Databases;Systems & Control Engineering;Medicine,Data Preparation & Mining;Machine Learning;Neurology,,,2024,2024,CRC Press,No,9781032190686,9781032207001,Available,DRMN,,Science,,No
9781003587538,10.1201/9781003587538,Pedagogical Revelations and Emerging Trends,,1,C. Sheeba Joice;M. Selvi,Engineering & Technology;Education,Engineering Education;Education Policy & Politics,General Engineering Education;Education Policy,Pedagogy,,2025,2025,CRC Press,No,9781032960012,9781032960029,Available,DRMN,,Engineering,,No
9781003202905,10.4324/9781003202905,Scientific Understanding and Representation,Modeling in the Physical Sciences,1,Kareem Khalifa;Insa Lawler;Elay Shech,Humanities;Mathematics & Statistics;Physical Sciences,History & Philosophy of Mathematics;Physics;Philosophy,Epistemology;Philosophy of Science,,Routledge Studies in the Philosophy of Mathematics and Physics,2022,2023,Routledge,No,9781032054957,9781032065816,Available,DRMN,,Humanities & Media Arts,"Middlebury College, USA;University of North Carolina at Greensboro, USA;Auburn University, USA",No
9781351234542,10.1201/9781351234542,Machine Learning and Music Generation,,1,José M. Iñesta;Darrell C. Conklin;Rafael Ramírez-Melendez;Thomas M. Fiore,Arts;Mathematics & Statistics,Music;Applied Mathematics,Mathematical Modeling;Music Technology,Music Production,,2018,2018,Routledge,No,9780815377207,9780367892852,Available,DRMN,,Science,"Universidad de Alicante, Spain;Universidad del Pais Vasco, Spain;Universitat Pompeu Fabra, Barcelona, Spain",No
9781351128384,10.1201/9781351128384,Industrial Applications of Machine Learning,,1,Pedro Larrañaga;Alberto Ogbechie;Javier Diaz-Rozo;David Atienza;Concha Bielza;Carlos Esteban Puerto-Santana,CRC/IHC Default Subject Code;Computer Science;Engineering & Technology;Mathematics & Statistics,Databases;Systems & Control Engineering;Statistics & Probability,Data Preparation & Mining;Machine Learning;Statistics,Statistical Computing,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,2018,2019,CRC Press,No,9780815356226,9780367656874,Available,DRMN,,Science,"Universidad Politécnica de Madrid, Spain;Universidad Politécnica de Madrid, Spain;Aingura IIoT and Universidad Politécnica de Madrid, Spain;Universidad Politécnica de Madrid, Spain;Universidad Politécnica de Madrid, Spain;Universidad Politécnica de Madrid, Spain",No
9781003589747,10.1201/9781003589747,Perovskite Solar Cells,Modeling the Future of Renewable Energy,1,Arthur James Swart;Keshav Kumar;Bishwajeet Pandey;Sakshi Sharma,Engineering & Technology,Electrical & Electronic Engineering;Power & Energy;Clean Tech,Power Engineering;Renewable Energy;Environmental;Renewable Energy;Electrical Engineering Communications;Electronics,Intelligent Systems;Power Electronics;Power Electronics,,2025,2026,CRC Press,No,9781032965031,9781032965055,Available,DRMN,,Engineering,"Gyancity research labs, India",No
9781032694771,10.1201/9781032694771,Artificial Intelligence and Bioethics,Perspectives,1,Luiz Vianna Sobrinho;Leandro Modolo;Maíra Araújo de Santana;Giselle Machado Magalhães Moreno;Fabiano Tonaco Borges;Wellington Pinheiro dos Santos,"Behavioral Sciences;Bioscience;Computer Science;Education;Health and Social Care;Medicine, Dentistry, Nursing & Allied Health;Social Sciences","Bioinformatics;Algorithms & Complexity;Public Health Policy and Practice;Mental Health;Artificial Intelligence;Legal, Ethical & Social Aspects of IT;Philosophy of Education;Social Work and Social Policy;Nursing;Sociology & Social Policy",Cognitive Artificial Intelligence.;IT Security;Health & Safety Aspects of Computing;Ethics;Ethics and Values;Counseling;Nurse Education & Management;Sociology of Science & Technology,Counseling - Ethics;Ethics & Professional Values;Bioethics,,2025,2025,CRC Press,No,9781032657370,9781032694740,Available,DRMN,,Science,"The State University of Campinas, Brazil;Uni of Pernambuco, Brazil;Universidade Federal de Pernambuco, Brazil",No
